,Unnamed: 0,Tienda,Categoría,Socket,Generación,Capacidad,Título,Stock,Precio,URL
26,26,CyC,Procesador,LGA1200-10,I7,-,PROCESADOR INTEL CORE I7-10700K 3.80 GHZ/16MB LGA1200,"
					0
				","$440,00 - S/1.663,20 ",https://cyccomputer.pe/10th-generacion-lga-1200/15220-procesador-intel-core-i7-10700k-380-ghz16mb-lga1200-.html
0,0,CyC,Procesador,LGA1700-12,,-,PROCESADOR INTEL CORE i9 11900K 3.50GHZ/16MB LGA 1200 (PN:BX8070811900K),"
					Mayor a 10
				","$599,00 - S/2.264,22 ",https://cyccomputer.pe/11va-generacion-lga-1200/18783-procesador-intel-core-i9-11900k-350ghz16mb-lga-1200-pnbx8070811900k.html
1,1,CyC,Procesador,LGA1700-12,I5,-,PROCESADOR INTEL CORE I5-11400 2.60GHz/12MB LGA1200 OEM (PN:BX8070811400),"
					Mayor a 10
				","$226,00 - S/854,28 ",https://cyccomputer.pe/11va-generacion-lga-1200/20518-procesador-intel-core-i5-11400-260ghz12mb-lga1200-oem-pnbx8070811400.html
2,2,CyC,Procesador,LGA1700-12,I7,-,PROCESADOR INTEL CORE I7-11700F 2.50GHz/16MB LGA1200 (PN:BX8070811700F),"
					Mayor a 10
				","$390,00 - S/1.474,20 ",https://cyccomputer.pe/11va-generacion-lga-1200/18565-procesador-intel-core-i7-11700f-250ghz16mb-lga1200-pnbx8070811700f.html
3,3,CyC,Procesador,LGA1700-12,I5,-,PROCESADOR INTEL CORE I5- 11400 2.60GHz/12MB LGA1200 (PN:BX8070811400),"
					3
				","$240,00 - S/907,20 ",https://cyccomputer.pe/11va-generacion-lga-1200/18560-procesador-intel-core-i5-11400-260ghz12mb-lga1200-pnbx8070811400.html
4,4,CyC,Procesador,LGA1700-12,I5,-,PROCESADOR INTEL CORE I5-11600K 3.90GHz/12MB LGA 1200 (PN:BX8070811600K),"
					2
				","$315,00 - S/1.190,70 ",https://cyccomputer.pe/11va-generacion-lga-1200/18573-procesador-intel-core-i5-11600k-390ghz12mb-lga-1200-pnbx8070811600k.html
5,5,CyC,Procesador,LGA1700-12,I7,-,PROCESADOR INTEL CORE I7-11700KF 3.60GHz/16MB LGA1200 (PN:BX8070811700KF),"
					2
				","$465,00 - S/1.757,70 ",https://cyccomputer.pe/11va-generacion-lga-1200/18567-procesador-intel-core-i7-11700kf-360ghz16mb-lga1200-pnbx8070811700kf.html
6,6,CyC,Procesador,LGA1700-12,I7,-,PROCESADOR INTEL CORE I7-11700K 3.60GHz/16MB LGA1200 (PN:BX8070811700K),"
					0
				","$430,00 - S/1.625,40 ",https://cyccomputer.pe/11va-generacion-lga-1200/18566-procesador-intel-core-i7-11700k-360ghz16mb-lga1200-pnbx8070811700k.html
7,7,CyC,Procesador,LGA1700-12,I7,-,PROCESADOR INTEL CORE I7-11700 2.50GHz/16MB LGA1200 (PN:BX8070811700),"
					0
				","$433,00 - S/1.636,74 ",https://cyccomputer.pe/11va-generacion-lga-1200/18564-procesador-intel-core-i7-11700-250ghz16mb-lga1200-pnbx8070811700.html
8,8,CyC,Procesador,LGA1700-12,I5,-,PROCESADOR INTEL CORE I5- 11400F 2.60GHz/12MB LGA1200 (PN:BX8070811400F),"
					0
				","$198,00 - S/748,44 ",https://cyccomputer.pe/11va-generacion-lga-1200/18562-procesador-intel-core-i5-11400f-260ghz12mb-lga1200-pnbx8070811400f.html
0,0,CyC,Procesador,LGA1700-12,,-,PROCESADOR INTEL CELERON G6900 3.40GHz/4MB LGA 1700 (PN:BX80715G6900),"
					Mayor a 10
				","$67,00 - S/253,26 ",https://cyccomputer.pe/12va-generacion-lga-1700/21060-procesador-intel-celeron-g6900-340ghz4mb-lga-1700-pnbx80715g6900.html
1,1,CyC,Procesador,LGA1700-12,I5,-,PROCESADOR INTEL CORE I5-12400 2.50 GHZ/18MB LGA1700 (PN:BX8071512400),"
					10
				","$245,00 - S/926,10 ",https://cyccomputer.pe/12va-generacion-lga-1700/20875-procesador-intel-core-i5-12400-250-ghz18mb-lga1700-pnbx8071512400.html
2,2,CyC,Procesador,LGA1700-12,I5,-,PROCESADOR INTEL CORE I5-12400F 2.50 GHZ/18MB LGA1700 (PN:BX8071512400F),"
					9
				","$216,00 - S/816,48 ",https://cyccomputer.pe/12va-generacion-lga-1700/20876-procesador-intel-core-i5-12400f-250-ghz18mb-lga1700-pnbx8071512400f.html
3,3,CyC,Procesador,LGA1700-12,,-,PROCESADOR INTEL CORE i3-12100 3.30GHZ/12MB LGA1700 (PN:BX8071512100),"
					7
				","$160,00 - S/604,80 ",https://cyccomputer.pe/12va-generacion-lga-1700/21429-procesador-intel-core-i3-12100-330ghz12mb-lga1700-pnbx8071512100.html
4,4,CyC,Procesador,LGA1700-12,I3,-,PROCESADOR INTEL CORE I3-12100F 3.30GHZ/12MB LGA1700 (PN:BX8071512100F),"
					5
				","$125,00 - S/472,50 ",https://cyccomputer.pe/12va-generacion-lga-1700/21179-procesador-intel-core-i3-12100f-330ghz12mb-lga1700-pnbx8071512100f.html
5,5,CyC,Procesador,LGA1700-12,I5,-,PROCESADOR INTEL CORE I5-12600KF 3.70 GHZ/20MB LGA1700 (PN:BX8071512600KF),"
					5
				","$333,00 - S/1.258,74 ",https://cyccomputer.pe/12va-generacion-lga-1700/20819-procesador-intel-core-i5-12600kf-370-ghz20mb-lga1700-pnbx8071512600kf.html
6,6,CyC,Procesador,LGA1700-12,I7,-,PROCESADOR INTEL CORE I7-12700K 3.60GHZ/25MB LGA1700 (PN:BX8071512700K),"
					4
				","$535,00 - S/2.022,30 ",https://cyccomputer.pe/12va-generacion-lga-1700/20678-procesador-intel-core-i7-12700k-360ghz25mb-lga1700-pnbx8071512700k.html
7,7,CyC,Procesador,LGA1700-12,I7,-,PROCESADOR INTEL CORE I7-12700KF 3.60GHZ/25MB LGA1700 (PN:BX8071512700KF),"
					4
				","$495,00 - S/1.871,10 ",https://cyccomputer.pe/12va-generacion-lga-1700/20676-procesador-intel-core-i7-12700kf-360ghz25mb-lga1700-pnbx8071512700kf.html
8,8,CyC,Procesador,LGA1700-12,I5,-,PROCESADOR INTEL CORE I5-12600K 3.70GHZ/20MB LGA1700 (PN:BX8071512600K),"
					2
				","$358,00 - S/1.353,24 ",https://cyccomputer.pe/12va-generacion-lga-1700/20677-procesador-intel-core-i5-12600k-370ghz20mb-lga1700-pnbx8071512600k.html
9,9,CyC,Procesador,LGA1700-12,I9,-,PROCESADOR INTEL CORE I9-12900KS 3.40GHZ/30MB LGA1700 (PN:BX8071512900KS),"
					1
				","$955,00 - S/3.609,90 ",https://cyccomputer.pe/12va-generacion-lga-1700/21370-procesador-intel-core-i9-12900ks-340ghz30mb-lga1700-pnbx8071512900ks.html
10,10,CyC,Procesador,LGA1700-12,I7,-,PROCESADOR INTEL CORE I7-12700F 3.60GHZ/25MB LGA1700 (PN:BX8071512700F),"
					1
				","$423,00 - S/1.598,94 ",https://cyccomputer.pe/12va-generacion-lga-1700/20989-procesador-intel-core-i7-12700f-25mb-lga1700-pn-bx8071512700f.html
11,11,CyC,Procesador,LGA1700-12,I9,-,PROCESADOR INTEL CORE I9-12900K 3.20GHZ/30MB LGA1700 (PN:BX8071512900K),"
					1
				","$750,00 - S/2.835,00 ",https://cyccomputer.pe/12va-generacion-lga-1700/20680-procesador-intel-core-i9-12900k-320ghz30mb-lga1700-pnbx8071512900k.html
12,12,CyC,Procesador,LGA1700-12,I9,-,PROCESADOR INTEL CORE I9-12900KF 3.20GHZ/30MB LGA1700 (PN:BX8071512900KF),"
					1
				","$707,00 - S/2.672,46 ",https://cyccomputer.pe/12va-generacion-lga-1700/20679-procesador-intel-core-i9-12900kf-320ghz30mb-lga1700-pnbx8071512900kf.html
13,13,CyC,Procesador,LGA1700-12,I7,-,PROCESADOR INTEL CORE I7-12700 4.90GHz/25MB LGA1700 (PN:BX8071512700),"
					0
				","$445,00 - S/1.682,10 ",https://cyccomputer.pe/12va-generacion-lga-1700/21128-procesador-intel-core-i7-12700-490ghz25mb-lga1700-pnbx8071512700.html
0,0,CyC,Procesador,AM4,5,-,PROCESADOR AMD RYZEN 5 PRO 4650G 3.7GHz 8MB 6 CORE AM4 OEM (PN:100-100000143MPK),"
					Mayor a 10
				","$220,00 - S/831,60 ",https://cyccomputer.pe/ryzen-4ta-generacion/20056-procesador-amd-ryzen-5-pro-4650g-37ghz-8mb-6-core-am4-oem-pn100-100000143mpk.html
1,1,CyC,Procesador,AM4,5,-,PROCESADOR AMD RYZEN 5 3500 3.6GHz/16MB 6CORE AM4 OEM (PN:100-100000050MPK),"
					Mayor a 10
				","$170,00 - S/642,60 ",https://cyccomputer.pe/ryzen-3ra-generacion/20529-procesador-amd-ryzen-5-3500-36ghz16mb-6core-am4-oem-pn100-100000050mpk.html
2,2,CyC,Procesador,AM4,5,-,PROCESADOR AMD RYZEN 5 3600 3.6GHZ 35MB 4CORE AM4 (PN:100-100000031BOX),"
					Mayor a 10
				","$239,00 - S/903,42 ",https://cyccomputer.pe/ryzen-3ra-generacion/15291-procesador-amd-ryzen-5-3600-36ghz-35mb-4core-am4-pn100-100000031box.html
3,3,CyC,Procesador,AM4,3,-,PROCESADOR AMD RYZEN 3 PRO 4350G 3.8GHz 4MB 4 CORE AM4 OEM (PN:100-100000148MPK),"
					Mayor a 10
				","$169,00 - S/638,82 ",https://cyccomputer.pe/ryzen-4ta-generacion/20057-procesador-amd-ryzen-3-pro-4350g-38ghz-4mb-4-core-am4-oem-pn100-100000148mpk.html
4,4,CyC,Procesador,AM4,4,-,PROCESADOR AMD ATHLON II X4 631/2.6GHZ - FM1,"
					Mayor a 10
				","$70,00 - S/264,60 ",https://cyccomputer.pe/saldos-amd/2373-procesador-amd-athlon-ii-x4-63126ghz-fm1.html
5,5,CyC,Procesador,AM4,5,-,PROCESADOR AMD RYZEN 5 5600X 3.7GHZ 35MB 6CORE AM4 (PN:100-100000065BOX),"
					Mayor a 10
				","$255,00 - S/963,90 ",https://cyccomputer.pe/ryzen-4ta-generacion/16564-procesador-amd-ryzen-5-5600x-37ghz-35mb-6core-am4-pn100-100000065box.html
6,6,CyC,Procesador,AM4,5,-,PROCESADOR AMD RYZEN 5 5600G 3.9GHz 16MB 6CORE AM4,"
					Mayor a 10
				","$220,00 - S/831,60 ",https://cyccomputer.pe/ryzen-4ta-generacion/20271-procesador-amd-ryzen-5-5600g-39ghz-16mb-6core-am4-.html
7,7,CyC,Procesador,AM4,7,-,PROCESADOR AMD RYZEN 7 5700G 3.8GHz 16MB 8CORE AM4,"
					Mayor a 10
				","$350,00 - S/1.323,00 ",https://cyccomputer.pe/ryzen-4ta-generacion/20270-procesador-amd-ryzen-7-5700g-38ghz-16mb-8core-am4-.html
8,8,CyC,Procesador,AM4,7,-,PROCESADOR AMD RYZEN 7 5800X 3.8GHZ 36MB 8CORE AM4 (PN:1100-100000063WOF),"
					Mayor a 10
				","$399,00 - S/1.508,22 ",https://cyccomputer.pe/ryzen-4ta-generacion/16540-procesador-amd-ryzen-7-5800x-38ghz-36mb-8core-am4-pn1100-100000063wof.html
9,9,CyC,Procesador,AM4,7,-,PROCESADOR AMD RYZEN 7 5700X 3.4GHZ 32MB 8CORE AM4 (PN:100-100000926WOF),"
					Mayor a 10
				","$345,00 - S/1.304,10 ",https://cyccomputer.pe/ryzen-4ta-generacion/21393-procesador-amd-ryzen-7-5700x-34ghz-32mb-8core-am4-pn100-100000926wof.html
10,10,CyC,Procesador,AM4,9,-,PROCESADOR AMD RYZEN 9 5900X  3.7GHZ 70MB 12CORE AM4 (PN:100-100000061WOF),"
					Mayor a 10
				","$565,00 - S/2.135,70 ",https://cyccomputer.pe/ryzen-4ta-generacion/16615-procesador-amd-ryzen-9-5900x-37ghz-70mb-12core-am4-pn100-100000061wof.html
11,11,CyC,Procesador,AM4,5,-,PROCESADOR AMD RYZEN 5 4500 3.6GHZ 8MB 6CORE AM4 (PN:100-100000644BOX),"
					4
				","$145,00 - S/548,10 ",https://cyccomputer.pe/ryzen-3ra-generacion/21394-procesador-amd-ryzen-5-4500-36ghz-8mb-6core-am4-pn100-100000644box.html
12,12,CyC,Procesador,AM4,7,-,PROCESADOR AMD RYZEN 7 PRO 4750G 4.4GHz 8MB 8 CORE AM4 OEM (PN:100-100000145MPK),"
					2
				","$374,00 - S/1.413,72 ",https://cyccomputer.pe/ryzen-4ta-generacion/20187-procesador-amd-ryzen-7-pro-4750g-44ghz-8mb-8-core-am4-oem-pn100-100000145mpk.html
13,13,CyC,Procesador,AM4,7,-,PROCESADOR AMD RYZEN 7 5800X3D 3.4GHZ 100MB 8CORE AM4 (PN:100-100000651WOF),"
					1
				","$538,00 - S/2.033,64 ",https://cyccomputer.pe/ryzen-4ta-generacion/21351-procesador-amd-ryzen-7-5800x3d-34ghz-100mb-8core-am4-pn100-100000651wof.html
14,14,CyC,Procesador,AM4,3,-,PROCESADOR AMD ATHLON 320GE 3.5GHZ/4MB 2CORE RADEON VEGA 3 AM4 OEM (PN:YD32GEC6FHMPK),"
					0
				","$82,00 - S/309,96 ",https://cyccomputer.pe/saldos-amd/20368-procesador-amd-athlon-320ge-35ghz4mb-2core-radeon-vega-3-am4-oem-pnyd32gec6fhmpk.html
15,15,CyC,Procesador,AM4,9,-,PROCESADOR AMD RYZEN 9 5950X  3.4GHZ 72MB 16CORE AM4 (PN:100-100000059WOF),"
					0
				","$985,00 - S/3.723,30 ",https://cyccomputer.pe/ryzen-4ta-generacion/16565-procesador-amd-ryzen-9-5950x-34ghz-72mb-16core-am4-pn100-100000059wof.html
16,16,CyC,Procesador,AM4,3,-,PROCESADOR AMD RYZEN 3 2200G 3.50GHZ 4MB 4CORE AM4 RADEON VEGA 8,"
					0
				","$120,00 - S/453,60 ",https://cyccomputer.pe/ryzen-2da-generacion/9598-procesador-amd-ryzen-3-2200g-350ghz-4mb-4core-am4-radeon-vega-8.html
17,17,CyC,Procesador,AM4,6,-,PROCESADOR AMD APU A6-9500 3.50GHZ/1MB 8 CORE AM4 (PN:AD9500AGABBOX),"
					0
				","$60,00 - S/226,80 ",https://cyccomputer.pe/saldos-amd/9141-procesador-amd-apu-a6-9500-350ghz1mb-8-core-am4-pnad9500agabbox.html
18,18,CyC,Procesador,AM4,8,-,PROCESADOR AMD APU A8-9600 3.10GHZ/2MB 10CORE AM4 (PN:AD9600AGABBOX),"
					0
				","$70,00 - S/264,60 ",https://cyccomputer.pe/saldos-amd/8774-procesador-amd-apu-a8-9600-310ghz2mb-10core-am4-pnad9600agabbox.html
0,0,CyC,RAM,-,DDR4,8GB,MEMORIA 8GB DDR4 HP V6 CON DISIPADOR BLACK BUS 3200MHZ,"
					Mayor a 10
				","$45,00 - S/170,10 ",https://cyccomputer.pe/memorias-ddr4-pc/21271-memoria-8gb-ddr4-hp-v6-con-disipador-black-bus-3200mhz.html
1,1,CyC,RAM,-,DDR4,8GB,MEMORIA 8GB DDR4 KINGSTON FURY BEAST BUS 3200MHZ BLACK (PN:KF432C16BB/8),"
					Mayor a 10
				","$48,00 - S/181,44 ",https://cyccomputer.pe/memorias-ddr4-pc/20261-memoria-8gb-ddr4-kingston-fury-beast-bus-3200mhz-black-pnkf432c16bb8.html
2,2,CyC,RAM,-,DDR4,16GB,MEMORIA 16GB DDR4 VIPER GAMING ELITE GRIS CON DISIPADOR BUS 2666Mhz (PN:PVE416G266C6GY),"
					Mayor a 10
				","$85,50 - S/323,19 ",https://cyccomputer.pe/memorias-ddr4-pc/18596-memoria-16gb-ddr4-viper-gaming-elite-gris-con-disipador-bus-2666mhz-pnpve416g266c6gy.html
3,3,CyC,RAM,-,DDR5,16GB,MEMORIA 16GB DDR5 KINGSTON FURY BEAST BLACK BUS 5200MHz (PN:KF552C40BB-16),"
					Mayor a 10
				","$163,00 - S/616,14 ",https://cyccomputer.pe/memorias-ddr5-pc/20757-memoria-16gb-ddr5-kingston-fury-beast-black-bus-5200mhz-pnkf552c40bb-16.html
4,4,CyC,RAM,-,DDR4,8GB,MEMORIA 8GB DDR4 CORSAIR VENGEANCE RGB PRO BLACK BUS 3600MHZ (PN:CMW8GX4M1Z3600C18),"
					Mayor a 10
				","$59,00 - S/223,02 ",https://cyccomputer.pe/memorias-ddr4-rgb-pc/20681-memoria-8gb-ddr4-corsair-vengeance-rgb-pro-black-bus-3600mhz-pncmw8gx4m1z3600c18.html
5,5,CyC,RAM,-,DDR4,8GB,MEMORIA 8GB DDR4 CORSAIR VENGEANCE LPX BLACK BUS 3200MHz COMP.AMD (PN:CMK8GX4M1Z3200C16),"
					Mayor a 10
				","$47,00 - S/177,66 ",https://cyccomputer.pe/memorias-ddr4-pc/16291-memoria-8gb-ddr4-corsair-vengeance-lpx-black-bus-3200mhz-compamd-pncmk8gx4m1z3200c16.html
6,6,CyC,RAM,-,DDR4,8GB,MEMORIA 8GB DDR4 HP V8 RGB BLACK CON DISIPADOR BUS 3200MHz,"
					Mayor a 10
				","$48,00 - S/181,44 ",https://cyccomputer.pe/memorias-ddr4-rgb-pc/21272-memoria-8gb-ddr4-hp-v8-rgb-black-con-disipador-bus-3200mhz-.html
7,7,CyC,RAM,-,DDR5,16GB,MEMORIA 16GB DDR5 KINGSTON FURY BEAST BLACK BUS 4800MHz (PN:KF548C38BB-16),"
					Mayor a 10
				","$157,00 - S/593,46 ",https://cyccomputer.pe/memorias-ddr5-pc/20911-memoria-16gb-ddr5-kingston-fury-beast-black-bus-4800mhz-pnkf548c38bb-16.html
8,8,CyC,RAM,-,DDR5,8GB,MEMORIA 8GB DDR5 KINGSTON FURY BEAST BLACK BUS 5200MHz (PN:KF552C40BB-8),"
					10
				","$74,00 - S/279,72 ",https://cyccomputer.pe/memorias-ddr5-pc/21414-memoria-8gb-ddr5-kingston-fury-beast-black-bus-5200mhz-pnkf552c40bb-8.html
9,9,CyC,RAM,-,DDR4,8GB,MEMORIA 8GB DDR4 HYPERX PREDATOR BLACK RGB BUS 2933MHZ (PN:HX429C15PB3A/8),"
					9
				","$142,00 - S/536,76 ",https://cyccomputer.pe/memorias-ddr4-rgb-pc/12076-memoria-8gb-ddr4-hyperx-predator-black-rgb-bus-2933mhz-pnhx429c15pb3a8.html
10,10,CyC,RAM,-,DDR3,8GB,MEMORIA 8GB DDR3 KINGSTON BUS 1600GHZ (PN:KVR16LN11/8WP),"
					8
				","$50,00 - S/189,00 ",https://cyccomputer.pe/memorias-ddr3-pc/21063-memoria-8gb-ddr3-kingston-bus-1600ghz-pnkvr16ln118wp.html
11,11,CyC,RAM,-,DDR4,32GB,MEMORIA 32GB (2x16GB) DDR4 CORSAIR VENGEANCE RGB RT BLACK BUS 4000MHz (PN:CMN32GX4M2Z4000C18),"
					8
				","$275,00 - S/1.039,50 ",https://cyccomputer.pe/memorias-ddr4-rgb-pc/20694-memoria-32gb-2x16gb-ddr4-corsair-vengeance-rgb-rt-black-bus-4000mhz-pncmn32gx4m2z4000c18.html
12,12,CyC,RAM,-,DDR4,8GB,MEMORIA 8GB DDR4 KINGSTON FURY RENEGADE BUS 4000MHz BLACK (PN:KF440C19RB/8),"
					8
				","$70,00 - S/264,60 ",https://cyccomputer.pe/memorias-ddr4-pc/20417-memoria-8gb-ddr4-kingston-fury-renegade-bus-4000mhz-black-pnkf440c19rb8.html
13,13,CyC,RAM,-,DDR4,8GB,MEMORIA 8GB DDR4 KINGSTON FURY RENEGADE RGB BUS 3200MHz BLACK (PN:KF432C16RBA/8),"
					7
				","$56,00 - S/211,68 ",https://cyccomputer.pe/memorias-ddr4-rgb-pc/20310-memoria-8gb-ddr4-kingston-fury-renegade-rgb-bus-3200mhz-black-pnkf432c16rba8.html
14,14,CyC,RAM,-,DDR4,16GB,MEMORIA 16GB (2x8GB) DDR4 CORSAIR VENGEANCE RGB RT BLACK BUS 4000MHz OPTIMIZADO AMD RYZEN (PN:CMN16GX4M2Z4000C18),"
					6
				","$175,00 - S/661,50 ",https://cyccomputer.pe/memorias-ddr4-rgb-pc/20697-memoria-16gb-2x8gb-ddr4-corsair-vengeance-rgb-rt-black-bus-4000mhz-optimizado-amd-ryzen-pncmn16gx4m2z4000c18.html
15,15,CyC,RAM,-,DDR4,16GB,MEMORIA 16GB (2x8GB) DDR4 CORSAIR VENGEANCE RGB PRO BLACK BUS 3600MHz (PN:CMW16GX4M2D3600C16),"
					6
				","$125,00 - S/472,50 ",https://cyccomputer.pe/memorias-ddr4-rgb-pc/20673-memoria-16gb-2x8gb-ddr4-corsair-vengeance-rgb-pro-black-bus-3600mhz-pncmw16gx4m2d3600c16.html
16,16,CyC,RAM,-,DDR4,8GB,MEMORIA 8GB DDR4 G.SKILL RIP JAWS V RED BUS 2800MHz (PN:F4-2800C17S-8GVR),"
					6
				","$121,00 - S/457,38 ",https://cyccomputer.pe/memorias-ddr4-pc/10632-memoria-8gb-ddr4-gskill-rip-jaws-v-red-bus-2800mhz-pnf4-2800c17s-8gvr.html
17,17,CyC,RAM,-,DDR4,16GB,MEMORIA 16GB DDR4 KINGSTON FURY RENEGADE BLACK BUS 3600MHz (PN:KF436C16RB1/16),"
					5
				","$106,50 - S/402,57 ",https://cyccomputer.pe/memorias-ddr4-pc/21329-memoria-16gb-ddr4-kingston-fury-renegade-black-bus-3600mhz-pnkf436c16rb116.html
18,18,CyC,RAM,-,DDR4,16GB,MEMORIA 16GB DDR4 KINGSTON FURY RENEGADE RGB BLACK BUS 3600MHz (PN:KF436C16RB1A/16),"
					4
				","$115,00 - S/434,70 ",https://cyccomputer.pe/memorias-ddr4-rgb-pc/21334-memoria-16gb-ddr4-kingston-fury-renegade-rgb-black-bus-3600mhz-pnkf436c16rb1a16.html
19,19,CyC,RAM,-,DDR5,32GB,MEMORIA 32GB (2x16GB) DDR5 CORSAIR VENGEANCE BLACK BUS 4800MHz (PN:CMK32GX5M2A4800C40),"
					4
				","$379,00 - S/1.432,62 ",https://cyccomputer.pe/memorias-ddr5-pc/21072-memoria-32gb-2x16gb-ddr5-corsair-vengeance-black-bus-4800mhz-pncmk32gx5m2a4800c40.html
20,20,CyC,RAM,-,DDR4,64GB,MEMORIA 64GB (2x32GB) DDR4 CORSAIR VENGEANCE RGB RT BLACK BUS 3200MHz (PN:CMN64GX4M2Z3200C16),"
					4
				","$370,00 - S/1.398,60 ",https://cyccomputer.pe/memorias-ddr4-rgb-pc/20692-memoria-64gb-2x32gb-ddr4-corsair-vengeance-rgb-rt-black-bus-3200mhz-pncmn64gx4m2z3200c16.html
21,21,CyC,RAM,-,DDR4,16GB,MEMORIA 16GB (2x8GB) DDR4 CORSAIR VENGEANCE RGB RT WHITE BUS 3600MHz (PN:CMN16GX4M2Z3600C18W),"
					4
				","$115,00 - S/434,70 ",https://cyccomputer.pe/memorias-ddr4-rgb-pc/20688-memoria-16gb-2x8gb-ddr4-corsair-vengeance-rgb-rt-white-bus-3600mhz-pncmn16gx4m2z3600c18w.html
22,22,CyC,RAM,-,DDR4,16GB,MEMORIA 16GB DDR4 KINGSTON KVR BUS 2666 MHZ (PN:KVR26N19S8/16),"
					4
				","$94,00 - S/355,32 ",https://cyccomputer.pe/memorias-ddr4-pc/20120-memoria-16gb-ddr4-kingston-kvr-bus-2666-mhz-pnkvr26n19s816.html
23,23,CyC,RAM,-,DDR4,8GB,MEMORIA 8GB DDR4 HP V8 RGB BLACK BUS 3000MHZ,"
					4
				","$62,00 - S/234,36 ",https://cyccomputer.pe/memorias-ddr4-rgb-pc/15713-memoria-8gb-ddr4-hp-v8-rgb-black-bus-3000mhz-.html
24,24,CyC,RAM,-,DDR4,8GB,MEMORIA 8GB DDR4 CRUCIAL BALLISTIX ELITE BUS 3466 MHZ,"
					4
				","$135,00 - S/510,30 ",https://cyccomputer.pe/memorias-ddr4-pc/12431-memoria-8gb-ddr4-crucial-ballistix-elite-bus-3466-mhz.html
25,25,CyC,RAM,-,DDR4,32GB,MEMORIA 32GB DDR4 KINGSTON FURY RENEGADE BUS 3600MHz BLACK (PN:KF436C18RB/32),"
					3
				","$187,50 - S/708,75 ",https://cyccomputer.pe/memorias-ddr4-pc/21196-memoria-32gb-ddr4-kingston-fury-renegade-bus-3600mhz-black-pnkf436c18rb32.html
26,26,CyC,RAM,-,DDR5,32GB,MEMORIA 32GB (2x16GB) DDR5 CORSAIR VENGEANCE BLACK BUS 5200MHz (PN:CMK32GX5M2B5200C40),"
					3
				","$399,00 - S/1.508,22 ",https://cyccomputer.pe/memorias-ddr5-pc/21073-memoria-32gb-2x16gb-ddr5-corsair-vengeance-black-bus-5200mhz-pncmk32gx5m2b5200c40.html
27,27,CyC,RAM,-,DDR4,16GB,MEMORIA 16GB (2x8GB) DDR4 CORSAIR VENGEANCE LPX BLACK BUS 4000MHz OPTIMIZADO AMD RYZEN (PN:CMK16GX4M2Z4000C18),"
					3
				","$142,00 - S/536,76 ",https://cyccomputer.pe/memorias-ddr4-pc/20682-memoria-16gb-2x8gb-ddr4-corsair-vengeance-lpx-black-bus-4000mhz-optimizado-amd-ryzen-pncmk16gx4m2z4000c18.html
28,28,CyC,RAM,-,DDR4,64GB,MEMORIA 64GB (2x32GB) DDR4 CORSAIR VENGEANCE RGB PRO SL BLACK BUS 3200MHz (PN:CMH64GX4M2E3200C16),"
					3
				","$356,00 - S/1.345,68 ",https://cyccomputer.pe/memorias-ddr4-rgb-pc/20671-memoria-64gb-2x32gb-ddr4-corsair-vengeance-rgb-pro-sl-black-bus-3200mhz-pncmh64gx4m2e3200c16.html
29,29,CyC,RAM,-,DDR4,16GB,MEMORIA 16GB DDR4 KINGSTON FURY BEAST BUS 3200MHZ BLACK (PN:KF432C16BB/16),"
					3
				","$88,00 - S/332,64 ",https://cyccomputer.pe/memorias-ddr4-pc/20416-memoria-16gb-ddr4-kingston-fury-beast-bus-3200mhz-black-pnkf432c16bb16.html
30,30,CyC,RAM,-,DDR4,16GB,MEMORIA 16GB DDR4 KINGSTON FURY RENEGADE RGB BLACK BUS 3200MHz (PN:KF432C16RB1A/16),"
					2
				","$100,00 - S/378,00 ",https://cyccomputer.pe/memorias-ddr4-rgb-pc/20967-memoria-16gb-ddr4-kingston-fury-renegade-rgb-black-bus-3200mhz-pnkf432c16rb1a16.html
31,31,CyC,RAM,-,DDR4,8GB,MEMORIA 8GB DDR4 HP V2 BUS 2400MHZ,"
					2
				","$45,00 - S/170,10 ",https://cyccomputer.pe/memorias-ddr4-pc/20380-memoria-8gb-ddr4-hp-v2-bus-2400mhz-.html
32,32,CyC,RAM,-,DDR4,16GB,MEMORIA 16GB (2x8GB) DDR4 AORUS RGB BUS 3733MHZ (PN:GP-ARS16G37),"
					2
				","$185,00 - S/699,30 ",https://cyccomputer.pe/memorias-ddr4-rgb-pc/17402-memoria-16gb-2x8gb-ddr4-aorus-rgb-bus-3733mhz-pngp-ars16g37.html
33,33,CyC,RAM,-,DDR4,16GB,MEMORIA 16GB DDR4 HYPERX FURY BLACK BUS 2666MHZ (PN:HX426C16FB4/16),"
					2
				","$93,00 - S/351,54 ",https://cyccomputer.pe/memorias-ddr4-pc/17038-memoria-16gb-ddr4-hyperx-fury-black-bus-2666mhz-pnhx426c16fb416.html
34,34,CyC,RAM,-,DDR4,16GB,MEMORIA 16GB DDR4 KINGSTON FURY BEAST RGB BLACK BUS 3200MHz (PN:KF432C16BBA/16),"
					1
				","$95,00 - S/359,10 ",https://cyccomputer.pe/memorias-ddr4-rgb-pc/21352-memoria-16gb-ddr4-kingston-fury-beast-rgb-black-bus-3200mhz-pnkf432c16bba16.html
